iteration,x,y,best_fitness,execution_time
100,-2.9848,-9.9487,108.4462,0.001
200,-2.9849,-9.9487,108.4462,0.002
300,-2.9849,-9.9487,108.4462,0.003
400,-3.0476,-9.9859,109.4894,0.007
500,-2.9849,-9.9487,108.4462,0.003
600,-2.9849,-9.9487,108.4462,0.005
700,-3.0579,-9.8583,110.9003,0.005
800,-2.9849,-9.9487,108.4462,0.006
900,-2.9865,-9.9345,108.4844,0.007
1000,-3.0604,-9.9167,109.7567,0.008
