iteration,x,y,best_fitness,execution_time
100,-3.0562,-9.8889,197.8998,0.002
200,-3.1798,-9.8908,219.2476,0.004
300,-2.8588,-9.7487,165.9964,0.005
400,-2.9917,-9.8942,186.7007,0.007
500,-2.8294,-9.9191,166.1483,0.008
600,-2.824,-9.9464,166.3227,0.012
700,-3.0449,-9.8335,191.0579,0.013
800,-3.0876,-9.7358,199.2479,0.0153
900,-2.9273,-9.7773,173.8566,0.0175
1000,-2.9928,-9.8407,184.727,0.0299
