iteration,x,y,best_fitness,execution_time
100,-2.7838,-9.6778,150.6118,0.0
200,-2.2962,-9.5382,118.6626,0.001
300,-2.2944,-9.6937,121.9546,0.001
400,-2.761,-9.7797,150.7056,0.003
500,-2.9386,-9.9655,174.8891,0.007
600,-2.8509,-9.6706,157.4704,0.0085
700,-2.5355,-9.5577,129.3283,0.01
800,-2.9908,-9.9534,181.9953,0.007
900,-2.9233,-9.6996,166.858,0.005
1000,-2.9222,-9.8758,170.6791,0.005
