iteration,x,y,best_fitness,execution_time
100,-1.0056,-8.9563,81.6073,0.0
200,-2.9901,-9.9442,108.4555,0.001
300,-3.9806,-7.9605,79.5953,0.002
400,-2.9846,-6.9577,57.7154,0.003
500,-2.9846,-8.9536,89.5435,0.004
600,-3.98,-7.9602,79.5951,0.0049
700,-0.995,-4.9747,25.8687,0.0053
800,-2.9849,-9.9487,108.4462,0.0062
900,-2.9853,-9.9493,108.4463,0.007
1000,-2.9849,-8.954,89.5435,0.007
