iteration,x,y,best_fitness,execution_time
100,-3.1942,-6.1971,844.7468,0.0
200,-3.795,-3.2901,0.0134,0.001
300,-3.7766,-3.2879,0.0017,0.002
400,-3.7819,-3.277,0.0026,0.002
500,-3.7853,-3.2817,0.0024,0.002
600,-3.7866,-3.2984,0.0102,0.003
700,-3.7713,-3.2795,0.0035,0.008
800,-3.7791,-3.281,0.0002,0.007
900,-3.7819,-3.2854,0.0004,0.003
1000,-3.7844,-3.2861,0.0015,0.004
